hotel_id,hotel_name,,,,,,,,,,,,,,,,,,,,,,,,
8467,Revayah Ayung Villa Denpasar,,,,,,,,,,,,,,,,,,,,,,,,
8469,Rice Paddies,,,,,,,,,,,,,,,,,,,,,,,,
8468,Rhadana Hotel,,,,,,,,,,,,,,,,,,,,,,,,
8471,Reynold Artha Guest House,,,,,,,,,,,,,,,,,,,,,,,,
8472,Revata Villa 3,,,,,,,,,,,,,,,,,,,,,,,,
8460,Rimena House,,,,,,,,,,,,,,,,,,,,,,,,
8456,River House,,,,,,,,,,,,,,,,,,,,,,,,
8473,Respati Beach Hotel,,,,,,,,,,,,,,,,,,,,,,,,
8478,Rencang Family Homestay,,,,,,,,,,,,,,,,,,,,,,,,
8475,Resort Prima Candidasa,,,,,,,,,,,,,,,,,,,,,,,,
8476,Rena House Ubud,,,,,,,,,,,,,,,,,,,,,,,,
8474,Restu Bali Hotel,,,,,,,,,,,,,,,,,,,,,,,,
8457,Risna Homestay,,,,,,,,,,,,,,,,,,,,,,,,
8479,Relax Beach Resort Candidasa,,,,,,,,,,,,,,,,,,,,,,,,
8482,RedSalt Bali,,,,,,,,,,,,,,,,,,,,,,,,
8477,Rembulan Inn and Spa,,,,,,,,,,,,,,,,,,,,,,,,
8481,Relax Bali Resort,,,,,,,,,,,,,,,,,,,,,,,,
8480,Relax and Day Dream Villa,,,,,,,,,,,,,,,,,,,,,,,,
8484,RedDoorz Villa @ Tambak Sari Sanur,,,,,,,,,,,,,,,,,,,,,,,,
8483,RedDoorz Villa @ Mertasari Sanur,,,,,,,,,,,,,,,,,,,,,,,,
8486,Redjon Guest House,,,,,,,,,,,,,,,,,,,,,,,,
8485,RedDoorz Resort @ Palasari Bali,,,,,,,,,,,,,,,,,,,,,,,,
8487,RedDoorz Plus near Patung Dewa Ruci,,,,,,,,,,,,,,,,,,,,,,,,
8488,RedDoorz Plus Near Sanur Beach 2,,,,,,,,,,,,,,,,,,,,,,,,
8491,RedDoorz Plus @ Ronta Poppies Legian,,,,,,,,,,,,,,,,,,,,,,,,
8489,RedDoorz near Raya Petitenget,,,,,,,,,,,,,,,,,,,,,,,,
8490,RedDoorz Plus @ Tjampuhan Ubud,,,,,,,,,,,,,,,,,,,,,,,,
8497,RedDoorz Plus @ Padma Utara 2,,,,,,,,,,,,,,,,,,,,,,,,
8492,Reddoorz Plus @ Padma Utara 3,,,,,,,,,,,,,,,,,,,,,,,,
8500,RedDoorz Plus @ Dawas Canggu,,,,,,,,,,,,,,,,,,,,,,,,
8501,RedDoorz near Seminyak Beach,,,,,,,,,,,,,,,,,,,,,,,,
8493,RedDoorz Plus @ Lippo Mall Kuta,,,,,,,,,,,,,,,,,,,,,,,,
8503,RedDoorz near Park 23 Tuban,,,,,,,,,,,,,,,,,,,,,,,,
8502,RedDoorz near Raya Semer,,,,,,,,,,,,,,,,,,,,,,,,
8504,RedDoorz Near Pantai Jerman 2,,,,,,,,,,,,,,,,,,,,,,,,
8506,RedDoorz near Padma Beach,,,,,,,,,,,,,,,,,,,,,,,,
8495,RedDoorz Plus @ Ngurah Rai Sanur,,,,,,,,,,,,,,,,,,,,,,,,
8499,RedDoorz Near Taman Ayun Mengwi,,,,,,,,,,,,,,,,,,,,,,,,
8505,RedDoorz Near Double Six,,,,,,,,,,,,,,,,,,,,,,,,
8507,RedDoorz Near Malboro,,,,,,,,,,,,,,,,,,,,,,,,
8496,RedDoorz Plus @ Nusa Lembongan Island,,,,,,,,,,,,,,,,,,,,,,,,
8508,RedDoorz near Marlboro,,,,,,,,,,,,,,,,,,,,,,,,
8498,RedDoorz Near Sindhu Beach Sanur,,,,,,,,,,,,,,,,,,,,,,,,
8512,RedDoorz near Sanur Beach,,,,,,,,,,,,,,,,,,,,,,,,
8513,RedDoorz Near Dreamland Beach Uluwatu,,,,,,,,,,,,,,,,,,,,,,,,
8510,RedDoorz Near Kuta Square 2,,,,,,,,,,,,,,,,,,,,,,,,
9505,Kulkul Bungalow,,,,,,,,,,,,,,,,,,,,,,,,
9514,Kubu Wira Villas,,,,,,,,,,,,,,,,,,,,,,,,
9515,Kubuku Ecolodge and Resto,,,,,,,,,,,,,,,,,,,,,,,,
9511,Kubudiuma Villas,,,,,,,,,,,,,,,,,,,,,,,,
9517,Kubu Tambak Homestay,,,,,,,,,,,,,,,,,,,,,,,,
9518,Kubu Tani,,,,,,,,,,,,,,,,,,,,,,,,
9516,Kubu Taru,,,,,,,,,,,,,,,,,,,,,,,,
9512,Kubu Yogi Homestay,,,,,,,,,,,,,,,,,,,,,,,,
9519,Kubu Ubud,,,,,,,,,,,,,,,,,,,,,,,,
9520,Kubu Sari Villa Lembongan,,,,,,,,,,,,,,,,,,,,,,,,
9521,Kubu Sari Guest House Ubud,,,,,,,,,,,,,,,,,,,,,,,,
9522,Kubu Pratiwi Villa,,,,,,,,,,,,,,,,,,,,,,,,
9526,Kubu Sunset Guest House,,,,,,,,,,,,,,,,,,,,,,,,
9524,Kubu Van Helen,,,,,,,,,,,,,,,,,,,,,,,,
9527,Kubu Nusa,,,,,,,,,,,,,,,,,,,,,,,,
9523,Kubu Semawang Guest House,,,,,,,,,,,,,,,,,,,,,,,,
9525,Kubu Taman Home Stay,,,,,,,,,,,,,,,,,,,,,,,,
9529,Kubu Melati Seminyak,,,,,,,,,,,,,,,,,,,,,,,,
9530,Kubu Petitenget,,,,,,,,,,,,,,,,,,,,,,,,
9528,Kubu Manggala Villas Seminyak,,,,,,,,,,,,,,,,,,,,,,,,
9531,Kubu Nyoman Villas,,,,,,,,,,,,,,,,,,,,,,,,
9532,Kubu Kusambi,,,,,,,,,,,,,,,,,,,,,,,,
9539,KUBU DATON HOME STAY,,,,,,,,,,,,,,,,,,,,,,,,
9533,Kubu Merta Villa,,,,,,,,,,,,,,,,,,,,,,,,
9540,Kubu D'Yoga,,,,,,,,,,,,,,,,,,,,,,,,
9538,Kubu Container,,,,,,,,,,,,,,,,,,,,,,,,
9543,Kubu Cempaka Seminyak Hotel,,,,,,,,,,,,,,,,,,,,,,,,
9541,Kubu D' Bukit Kedonganan Homestay,,,,,,,,,,,,,,,,,,,,,,,,
9542,Kubu Carik,,,,,,,,,,,,,,,,,,,,,,,,
9545,Bidadari Villa,,,,,,,,,,,,,,,,,,,,,,,,
9547,Kubu Bali House,,,,,,,,,,,,,,,,,,,,,,,,
9544,Kubu Darma Accommodation,,,,,,,,,,,,,,,,,,,,,,,,
9548,Kubu Arjuna,,,,,,,,,,,,,,,,,,,,,,,,
9546,Kubu Bali Baik Villa & Resort,,,,,,,,,,,,,,,,,,,,,,,,
9535,Kubu Indah Dive & Spa Resort,,,,,,,,,,,,,,,,,,,,,,,,
9549,Kubu Betel Home Stay,,,,,,,,,,,,,,,,,,,,,,,,
9536,Kubu Kulat Villa,,,,,,,,,,,,,,,,,,,,,,,,
9551,Kubu Alam Bukit Hotel,,,,,,,,,,,,,,,,,,,,,,,,
9550,Kubu Aji Banjar,,,,,,,,,,,,,,,,,,,,,,,,
9553,Kubal Villa by Astana Hospitality,,,,,,,,,,,,,,,,,,,,,,,,
9537,Kubu Ganesh Guesthouse,,,,,,,,,,,,,,,,,,,,,,,,
9534,Kubu Kedungu Villas,,,,,,,,,,,,,,,,,,,,,,,,
9557,Krishna Homestay,,,,,,,,,,,,,,,,,,,,,,,,
9552,KTS Spa and Retreat,,,,,,,,,,,,,,,,,,,,,,,,
9558,Kris Kos,,,,,,,,,,,,,,,,,,,,,,,,
9554,Krisna House,,,,,,,,,,,,,,,,,,,,,,,,
9556,Krisna Home Stay,,,,,,,,,,,,,,,,,,,,,,,,
9555,Villa Krisna,,,,,,,,,,,,,,,,,,,,,,,,
9560,Kori Maharani Villas,,,,,,,,,,,,,,,,,,,,,,,,
9562,Kopi Kats Poolside Villas,,,,,,,,,,,,,,,,,,,,,,,,
9559,Kputra Homestay,,,,,,,,,,,,,,,,,,,,,,,,
8509,RedDoorz near Lippo Village 2,,,,,,,,,,,,,,,,,,,,,,,,
9564,Kori Homestay,,,,,,,,,,,,,,,,,,,,,,,,
9561,Kori Ubud Resort,,,,,,,,,,,,,,,,,,,,,,,,
9563,Korsika,,,,,,,,,,,,,,,,,,,,,,,,
9565,Kost Siligita Guest House,,,,,,,,,,,,,,,,,,,,,,,,
9566,Kondra Premiere,,,,,,,,,,,,,,,,,,,,,,,,
8511,RedDoorz near Kuta Beach,,,,,,,,,,,,,,,,,,,,,,,,
9568,Kopi Kats Boutique Villas,,,,,,,,,,,,,,,,,,,,,,,,
8514,RedDoorz near Joger Kuta,,,,,,,,,,,,,,,,,,,,,,,,
9567,Krisna Balarama Guest House,,,,,,,,,,,,,,,,,,,,,,,,
9569,Koming House,,,,,,,,,,,,,,,,,,,,,,,,
8515,RedDoorz @ Werkudara Legian,,,,,,,,,,,,,,,,,,,,,,,,
9570,Komang Homestay,,,,,,,,,,,,,,,,,,,,,,,,
8494,RedDoorz Plus @ Lebak Bene 2,,,,,,,,,,,,,,,,,,,,,,,,
9572,Koming Guest House,,,,,,,,,,,,,,,,,,,,,,,,
8518,RedDoorz near By Pass Sanur,,,,,,,,,,,,,,,,,,,,,,,,
9571,Komune Resort & Beach Club Bali,,,,,,,,,,,,,,,,,,,,,,,,
8519,RedDoorz @ Tukad Asahan,,,,,,,,,,,,,,,,,,,,,,,,
9575,Komaneka at Rasa Sayang Ubud,,,,,,,,,,,,,,,,,,,,,,,,
8516,RedDoorz Near Discovery Mall Kuta,,,,,,,,,,,,,,,,,,,,,,,,
9573,Komodo Garden,,,,,,,,,,,,,,,,,,,,,,,,
8517,RedDoorz Near Beachwalk Kuta,,,,,,,,,,,,,,,,,,,,,,,,
8522,RedDoorz @ Tegal Sari Berawa,,,,,,,,,,,,,,,,,,,,,,,,
9574,Komea Villa – by Karaniya Experience,,,,,,,,,,,,,,,,,,,,,,,,
8524,RedDoorz @ Pratama Tanjung Benoa,,,,,,,,,,,,,,,,,,,,,,,,
9577,Komaneka at Monkey Forest Ubud,,,,,,,,,,,,,,,,,,,,,,,,
8520,RedDoorz @ Jimbaran,,,,,,,,,,,,,,,,,,,,,,,,
9578,Koji Garden Huts,,,,,,,,,,,,,,,,,,,,,,,,
8526,RedDoorz @ Teuku Umar,,,,,,,,,,,,,,,,,,,,,,,,
9576,Komaneka at Tanggayuda Ubud,,,,,,,,,,,,,,,,,,,,,,,,
8521,RedDoorz @ Wana Segara Kuta,,,,,,,,,,,,,,,,,,,,,,,,
9579,Komaneka at Bisma Ubud,,,,,,,,,,,,,,,,,,,,,,,,
8523,RedDoorz @ Tuban Kubu Anyar,,,,,,,,,,,,,,,,,,,,,,,,
9585,Kiss Bali Villas - by Karaniya Experience,,,,,,,,,,,,,,,,,,,,,,,,
8527,RedDoorz @ Taman Sari Marlboro,,,,,,,,,,,,,,,,,,,,,,,,
9581,Koko Condo,,,,,,,,,,,,,,,,,,,,,,,,
8525,RedDoorz @ Tirta Akasa Sanur,,,,,,,,,,,,,,,,,,,,,,,,
9583,KoHostel,,,,,,,,,,,,,,,,,,,,,,,,
8528,RedDoorz @ Tibubeneng Canggu,,,,,,,,,,,,,,,,,,,,,,,,
9590,Kiskenda Cottages,,,,,,,,,,,,,,,,,,,,,,,,
8536,RedDoorz @ Raya Sempidi,,,,,,,,,,,,,,,,,,,,,,,,
9580,Koi Hotel and Residence,,,,,,,,,,,,,,,,,,,,,,,,
8532,RedDoorz @ Seminyak Sunset,,,,,,,,,,,,,,,,,,,,,,,,
9591,Kinaara Resort & Spa Pemuteran Bali,,,,,,,,,,,,,,,,,,,,,,,,
8530,RedDoorz @ Subak Sari Seminyak,,,,,,,,,,,,,,,,,,,,,,,,
9589,KoenoKoeni Villa,,,,,,,,,,,,,,,,,,,,,,,,
8535,RedDoorz @ Sanur 3,,,,,,,,,,,,,,,,,,,,,,,,
9586,Klumpu Bali Resort,,,,,,,,,,,,,,,,,,,,,,,,
8529,RedDoorz @ Taman Mulia Jimbaran,,,,,,,,,,,,,,,,,,,,,,,,
9592,Koa D Surfer Hotel,,,,,,,,,,,,,,,,,,,,,,,,
8539,RedDoorz @ Raya Kubu Anyar,,,,,,,,,,,,,,,,,,,,,,,,
9593,Kishi-Kishi Ubud Villas & Spa,,,,,,,,,,,,,,,,,,,,,,,,
8534,RedDoorz @ Seminyak Taman Sari,,,,,,,,,,,,,,,,,,,,,,,,
9595,Kirana Homestay,,,,,,,,,,,,,,,,,,,,,,,,
8537,RedDoorz @ Hangtuah Renon,,,,,,,,,,,,,,,,,,,,,,,,
9594,Kirana Home Stay,,,,,,,,,,,,,,,,,,,,,,,,
8538,RedDoorz @ Raya Pantai Berawa,,,,,,,,,,,,,,,,,,,,,,,,
9597,Kiky Home Stay,,,,,,,,,,,,,,,,,,,,,,,,
8541,RedDoorz @ Raya Kerobokan 2,,,,,,,,,,,,,,,,,,,,,,,,
9596,Kintamani Backpackers,,,,,,,,,,,,,,,,,,,,,,,,
8540,RedDoorz @ Raya Jimbaran,,,,,,,,,,,,,,,,,,,,,,,,
9598,Kiki Residence Bali,,,,,,,,,,,,,,,,,,,,,,,,
8542,RedDoorz @ Puri Gerenceng Tuban,,,,,,,,,,,,,,,,,,,,,,,,
9600,Kiki Homestay,,,,,,,,,,,,,,,,,,,,,,,,
9602,Khrisna Homestay,,,,,,,,,,,,,,,,,,,,,,,,
8533,RedDoorz @ Sehati Raya Kuta,,,,,,,,,,,,,,,,,,,,,,,,
9603,Ketut's Place,,,,,,,,,,,,,,,,,,,,,,,,
8543,RedDoorz @ Pura Damak Malboro,,,,,,,,,,,,,,,,,,,,,,,,
9599,KiBata Lembongan Boutique Hotel,,,,,,,,,,,,,,,,,,,,,,,,
8544,RedDoorz @ Raya Canggu,,,,,,,,,,,,,,,,,,,,,,,,
9604,Keyani Bungalows,,,,,,,,,,,,,,,,,,,,,,,,
8545,RedDoorz @ Pulau Misol Street,,,,,,,,,,,,,,,,,,,,,,,,
9601,Khayangan Kemenuh Villas by Premier Hospitality Asia,,,,,,,,,,,,,,,,,,,,,,,,
8531,RedDoorz @ Sriwijaya Legian,,,,,,,,,,,,,,,,,,,,,,,,
9605,Ketty Homestay,,,,,,,,,,,,,,,,,,,,,,,,
8553,RedDoorz @ Pendawa Kartika Plaza 2,,,,,,,,,,,,,,,,,,,,,,,,
9607,Ketut's Bungalows Lembongan,,,,,,,,,,,,,,,,,,,,,,,,
8554,RedDoorz @ Pecatu Ungasan,,,,,,,,,,,,,,,,,,,,,,,,
9606,Ketut's House,,,,,,,,,,,,,,,,,,,,,,,,
8550,RedDoorz @ Petitenget Seminyak,,,,,,,,,,,,,,,,,,,,,,,,
9610,Ketekung Bungalow,,,,,,,,,,,,,,,,,,,,,,,,
8551,RedDoorz @ Pengubugan Kerobokan,,,,,,,,,,,,,,,,,,,,,,,,
9609,Kesumasari Beach Hotel,,,,,,,,,,,,,,,,,,,,,,,,
8552,RedDoorz @ Pendawa Kuta,,,,,,,,,,,,,,,,,,,,,,,,
9608,Ketapang Estate,,,,,,,,,,,,,,,,,,,,,,,,
8556,RedDoorz @ Nyangnyang Sari Kuta,,,,,,,,,,,,,,,,,,,,,,,,
9613,Kerumpu Guest House,,,,,,,,,,,,,,,,,,,,,,,,
8549,RedDoorz @ Poppies Lane 1,,,,,,,,,,,,,,,,,,,,,,,,
9612,Keraton Jimbaran Beach Resort,,,,,,,,,,,,,,,,,,,,,,,,
8547,RedDoorz @ Pratama Nusa Dua,,,,,,,,,,,,,,,,,,,,,,,,
9611,Ketut Kasta Guest House,,,,,,,,,,,,,,,,,,,,,,,,
8558,RedDoorz @ Patimura 3,,,,,,,,,,,,,,,,,,,,,,,,
9615,Kerti Beach Bungalows,,,,,,,,,,,,,,,,,,,,,,,,
8555,RedDoorz @ Patimura Legian,,,,,,,,,,,,,,,,,,,,,,,,
9616,Kerta Accomodation,,,,,,,,,,,,,,,,,,,,,,,,
8559,RedDoorz @ Pandu Kuta Utara,,,,,,,,,,,,,,,,,,,,,,,,
9614,Kertiyasa Bungalow,,,,,,,,,,,,,,,,,,,,,,,,
8557,RedDoorz @ Pantai Cemara Sanur,,,,,,,,,,,,,,,,,,,,,,,,
9618,Kerang Bingin Beach Villa,,,,,,,,,,,,,,,,,,,,,,,,
8562,RedDoorz @ Nakula Sunset Road,,,,,,,,,,,,,,,,,,,,,,,,
9617,Kerti Bungalow,,,,,,,,,,,,,,,,,,,,,,,,
8561,RedDoorz @ Patimura Legian 2,,,,,,,,,,,,,,,,,,,,,,,,
9619,Keramas Surf Camp,,,,,,,,,,,,,,,,,,,,,,,,
8548,RedDoorz @ Petitenget Street,,,,,,,,,,,,,,,,,,,,,,,,
9621,Kencana Garden Bungalow,,,,,,,,,,,,,,,,,,,,,,,,
8560,RedDoorz @ Ngurah Rai Airport,,,,,,,,,,,,,,,,,,,,,,,,
9622,Kendimas Hotel,,,,,,,,,,,,,,,,,,,,,,,,
8563,RedDoorz @ Nelayan Canggu,,,,,,,,,,,,,,,,,,,,,,,,
9624,Kenari Guest House,,,,,,,,,,,,,,,,,,,,,,,,
8546,RedDoorz @ Pulau Galang Denpasar,,,,,,,,,,,,,,,,,,,,,,,,
9623,Kencana Villa Seminyak by Premier Hospitality Asia,,,,,,,,,,,,,,,,,,,,,,,,
8569,RedDoorz @ Mangga Legian Lane,,,,,,,,,,,,,,,,,,,,,,,,
9620,Kenanga Inn,,,,,,,,,,,,,,,,,,,,,,,,
8570,RedDoorz @ Nakula Barat Legian,,,,,,,,,,,,,,,,,,,,,,,,
9626,Kememai Hostel,,,,,,,,,,,,,,,,,,,,,,,,
8571,RedDoorz @ Legian Street 2,,,,,,,,,,,,,,,,,,,,,,,,
9627,Kembar Inn Padangbai,,,,,,,,,,,,,,,,,,,,,,,,
8565,RedDoorz @ Nakula Seminyak 2,,,,,,,,,,,,,,,,,,,,,,,,
9628,Krisna Bungalows and Restaurant,,,,,,,,,,,,,,,,,,,,,,,,
8564,RedDoorz @ Ngurah Rai Sanur 2,,,,,,,,,,,,,,,,,,,,,,,,
9625,Kempu Taman Ayu II,,,,,,,,,,,,,,,,,,,,,,,,
8568,RedDoorz @ Lebak Bene 3,,,,,,,,,,,,,,,,,,,,,,,,
9630,Kembali Lagi Guest House,,,,,,,,,,,,,,,,,,,,,,,,
8573,RedDoorz @ Legian Lebak Bene,,,,,,,,,,,,,,,,,,,,,,,,
9629,Kembang Sari Hotel,,,,,,,,,,,,,,,,,,,,,,,,
8566,RedDoorz @ Melati Kartika Plaza,,,,,,,,,,,,,,,,,,,,,,,,
9634,Kelapa Mas Homestay,,,,,,,,,,,,,,,,,,,,,,,,
8572,RedDoorz @ Legian Tengah,,,,,,,,,,,,,,,,,,,,,,,,
9633,Kembali Villas,,,,,,,,,,,,,,,,,,,,,,,,
8577,RedDoorz @ Kori Nuansa Jimbaran,,,,,,,,,,,,,,,,,,,,,,,,
9631,Kembali Beach Bungalows,,,,,,,,,,,,,,,,,,,,,,,,
8576,RedDoorz @ Kubu Anyar 3,,,,,,,,,,,,,,,,,,,,,,,,
9632,Kelapa Retreat & Spa,,,,,,,,,,,,,,,,,,,,,,,,
9636,Kelapa Cottage,,,,,,,,,,,,,,,,,,,,,,,,
8578,RedDoorz @ Klecung Umalas,,,,,,,,,,,,,,,,,,,,,,,,
9635,Kelapa Lovina Beach Villa,,,,,,,,,,,,,,,,,,,,,,,,
8574,RedDoorz @ Legian Kuta,,,,,,,,,,,,,,,,,,,,,,,,
9639,Kejora Villas Suites,,,,,,,,,,,,,,,,,,,,,,,,
8575,RedDoorz @ Legian Street,,,,,,,,,,,,,,,,,,,,,,,,
9582,Komala Indah II Cottages,,,,,,,,,,,,,,,,,,,,,,,,
8580,RedDoorz @ Kingkong Lane Kuta,,,,,,,,,,,,,,,,,,,,,,,,
9638,Keke homestay sanur,,,,,,,,,,,,,,,,,,,,,,,,
8581,RedDoorz @ Kerobokan Dalung,,,,,,,,,,,,,,,,,,,,,,,,
9637,Kelapa Guest House Jimbaran,,,,,,,,,,,,,,,,,,,,,,,,
8567,RedDoorz @ Melasti Street,,,,,,,,,,,,,,,,,,,,,,,,
9640,Kedungu Surf Camp,,,,,,,,,,,,,,,,,,,,,,,,
8579,RedDoorz @ Kerobokan Seminyak,,,,,,,,,,,,,,,,,,,,,,,,
8587,RedDoorz @ Kartika Plaza 3,,,,,,,,,,,,,,,,,,,,,,,,
8583,RedDoorz @ Kerobokan Canggu,,,,,,,,,,,,,,,,,,,,,,,,
8582,RedDoorz @ Kerobokan Canggu 2,,,,,,,,,,,,,,,,,,,,,,,,
8585,RedDoorz @ Kedonganan Jimbaran,,,,,,,,,,,,,,,,,,,,,,,,
8591,RedDoorz @ Goa Gong Jimbaran,,,,,,,,,,,,,,,,,,,,,,,,
8586,RedDoorz @ Kedungu Beach Surf,,,,,,,,,,,,,,,,,,,,,,,,
8589,RedDoorz @ Kampial Ungasan,,,,,,,,,,,,,,,,,,,,,,,,
8590,RedDoorz @ Gunung Payung Kerobokan,,,,,,,,,,,,,,,,,,,,,,,,
8584,RedDoorz @ Jimbaran Hill,,,,,,,,,,,,,,,,,,,,,,,,
9587,Kodja Beach Resort,,,,,,,,,,,,,,,,,,,,,,,,
8594,RedDoorz @ Denpasar Sanur 2,,,,,,,,,,,,,,,,,,,,,,,,
8588,RedDoorz @ Imam Bonjol,,,,,,,,,,,,,,,,,,,,,,,,
9641,Kedin's Inn,,,,,,,,,,,,,,,,,,,,,,,,
9643,Ke'ala deBali Villa,,,,,,,,,,,,,,,,,,,,,,,,
9642,Kebun Villas & Resort,,,,,,,,,,,,,,,,,,,,,,,,
9584,Kokonut Suites,,,,,,,,,,,,,,,,,,,,,,,,
8592,RedDoorz @ Dewi Sri Kuta,,,,,,,,,,,,,,,,,,,,,,,,
9645,Kayun Hostel Downtown,,,,,,,,,,,,,,,,,,,,,,,,
8596,RedDoorz @ Danau Tamblingan Sanur 2,,,,,,,,,,,,,,,,,,,,,,,,
9644,Kayumanis Ubud Private Villas & Spa,,,,,,,,,,,,,,,,,,,,,,,,
8597,RedDoorz @ Danau Buyan Sanur,,,,,,,,,,,,,,,,,,,,,,,,
9647,Kayu Sugih Guest House,,,,,,,,,,,,,,,,,,,,,,,,
8598,RedDoorz @ Cemara Beach Sunrise,,,,,,,,,,,,,,,,,,,,,,,,
9646,Villa Kayla,,,,,,,,,,,,,,,,,,,,,,,,
8599,RedDoorz @ Bunut Sari Legian,,,,,,,,,,,,,,,,,,,,,,,,
9588,Klub Kokos Bungalows,,,,,,,,,,,,,,,,,,,,,,,,
8600,RedDoorz @ Buni Sari Kuta 2,,,,,,,,,,,,,,,,,,,,,,,,
9648,Kawans Inn,,,,,,,,,,,,,,,,,,,,,,,,
9649,Katamama,,,,,,,,,,,,,,,,,,,,,,,,
8602,RedDoorz @ Batur Sari Sanur,,,,,,,,,,,,,,,,,,,,,,,,
9650,Kartika Bungalows,,,,,,,,,,,,,,,,,,,,,,,,
8593,RedDoorz @ Dewi Sita Seminyak,,,,,,,,,,,,,,,,,,,,,,,,
9651,Karmagali Suites,,,,,,,,,,,,,,,,,,,,,,,,
8601,RedDoorz @ Benesari 2,,,,,,,,,,,,,,,,,,,,,,,,
9652,Kartika Villas,,,,,,,,,,,,,,,,,,,,,,,,
8595,RedDoorz @ Danau Meninjau Sanur,,,,,,,,,,,,,,,,,,,,,,,,
9653,Katalini Villa,,,,,,,,,,,,,,,,,,,,,,,,
8603,RedDoorz @ Bene Sari Kuta,,,,,,,,,,,,,,,,,,,,,,,,
9655,Karma Backpacker House,,,,,,,,,,,,,,,,,,,,,,,,
8606,RedDoorz @ Arjuna Double Six,,,,,,,,,,,,,,,,,,,,,,,,
9654,Karma Jimbaran,,,,,,,,,,,,,,,,,,,,,,,,
8604,RedDoorz @ Baik Baik Nakula,,,,,,,,,,,,,,,,,,,,,,,,
9656,Karisa Pods,,,,,,,,,,,,,,,,,,,,,,,,
8607,Recep Bungalow,,,,,,,,,,,,,,,,,,,,,,,,
9657,Karlamanda Villa,,,,,,,,,,,,,,,,,,,,,,,,
8605,RC Villas,,,,,,,,,,,,,,,,,,,,,,,,
9658,Karang Mas Villa,,,,,,,,,,,,,,,,,,,,,,,,
8609,Ray Beach Inn,,,,,,,,,,,,,,,,,,,,,,,,
9660,Karda House,,,,,,,,,,,,,,,,,,,,,,,,
8608,Raya Makela Batubelig,,,,,,,,,,,,,,,,,,,,,,,,
9662,Kamuela Villas Seminyak,,,,,,,,,,,,,,,,,,,,,,,,
8611,Ratih Bali Hostel,,,,,,,,,,,,,,,,,,,,,,,,
9663,Kampung Ubud Ibunda Bungalow,,,,,,,,,,,,,,,,,,,,,,,,
8612,Rare Angon Homestay,,,,,,,,,,,,,,,,,,,,,,,,
8610,Ratu Guest House,,,,,,,,,,,,,,,,,,,,,,,,
8614,Rattan Resto,,,,,,,,,,,,,,,,,,,,,,,,
9661,Kanda Villa,,,,,,,,,,,,,,,,,,,,,,,,
8613,Rasa Sayang Beach Inn,,,,,,,,,,,,,,,,,,,,,,,,
9664,Kanda Homestay,,,,,,,,,,,,,,,,,,,,,,,,
8615,Rare Mas,,,,,,,,,,,,,,,,,,,,,,,,
9665,Kampung Cenik,,,,,,,,,,,,,,,,,,,,,,,,
8616,Ramayana Resort And Spa,,,,,,,,,,,,,,,,,,,,,,,,
9667,Kampoeng Made,,,,,,,,,,,,,,,,,,,,,,,,
8617,Ratna Private Villa 2,,,,,,,,,,,,,,,,,,,,,,,,
9666,Kampung Ubud Hotel & Spa,,,,,,,,,,,,,,,,,,,,,,,,
8620,Ramaniya House,,,,,,,,,,,,,,,,,,,,,,,,
9668,Kampoeng Bule Villas,,,,,,,,,,,,,,,,,,,,,,,,
8619,Rambutan Lovina Hotel,,,,,,,,,,,,,,,,,,,,,,,,
9669,Kamil Villas,,,,,,,,,,,,,,,,,,,,,,,,
8618,Rantun's Place,,,,,,,,,,,,,,,,,,,,,,,,
9671,Kamea Villa,,,,,,,,,,,,,,,,,,,,,,,,
8622,Rambo Homestay and Warung,,,,,,,,,,,,,,,,,,,,,,,,
9672,Kamala Ubud Guesthouse,,,,,,,,,,,,,,,,,,,,,,,,
8621,Ramada Bali Sunset Road Kuta,,,,,,,,,,,,,,,,,,,,,,,,
9670,Kamandhani Ubud Hostel,,,,,,,,,,,,,,,,,,,,,,,,
8623,Ramada Bintang Bali Resort,,,,,,,,,,,,,,,,,,,,,,,,
9673,Kamala Villa Ubud,,,,,,,,,,,,,,,,,,,,,,,,
8624,Rama Village,,,,,,,,,,,,,,,,,,,,,,,,
9676,Kailash,,,,,,,,,,,,,,,,,,,,,,,,
8626,Ramada Encore Bali Seminyak,,,,,,,,,,,,,,,,,,,,,,,,
9674,Kalapa Resort and Spa,,,,,,,,,,,,,,,,,,,,,,,,
9675,Kajeng Bungalow,,,,,,,,,,,,,,,,,,,,,,,,
8625,Rama Shinta Hotel Candidasa,,,,,,,,,,,,,,,,,,,,,,,,
9677,Kailash Homestay Ubud,,,,,,,,,,,,,,,,,,,,,,,,
8628,Rama House,,,,,,,,,,,,,,,,,,,,,,,,
9659,Kaples Homestay,,,,,,,,,,,,,,,,,,,,,,,,
8627,Rama Residence Padma,,,,,,,,,,,,,,,,,,,,,,,,
9678,Kadek Nadhi Guest House,,,,,,,,,,,,,,,,,,,,,,,,
8629,Rama Garden Retreat,,,,,,,,,,,,,,,,,,,,,,,,
9680,Kadek Homestay,,,,,,,,,,,,,,,,,,,,,,,,
8630,Rama Candidasa Resort & Spa,,,,,,,,,,,,,,,,,,,,,,,,
9681,Kacu Guest House,,,,,,,,,,,,,,,,,,,,,,,,
8632,Rama Beach Inn,,,,,,,,,,,,,,,,,,,,,,,,
